companyId,bossUid,jobName,ext,jobCityList,graduationYear,eduLevel,salaryType,salaryMin,salaryMax,salaryMonth,companyName,scaleTagName,personScales,companyShortName,address
239,4078,C/C++/Java/Python软开,"{""infos"":""岗位介绍：\n1、HIS（Huawei IT Service，人工智能使能部+信息技术工程部等）构建企业IT平台，是华为IT产品交付、数字平台建设的主战部队；\n(1)东战队负责AI、大数据技术领域，创建数字员工，打造企业智能大脑；\n(2)南战队聚焦多云资源引入、全联接技术基座(ROMA)构筑，是华为数字技术平台的基石；\n(3)西战队守护华为网络安全，基于“零信任”安全防护体系，防外攻防内盗，让好人畅通无阻坏人寸步难行；\n(4)北战队是客户/用户的统一数字入口，连接干万开发者，构筑开放、可信、高效的开发运行环境；\n2、岗位：测试、前端开发、后端开发、移动端开发、服务端开发、算法、大数据开发工程师等多种岗位任你挑选！！！\n"",""requirements"":""1、全日制本科毕业；\n2、熟悉C/C++/Java/Go/Python中的一种编程语言；"",""jobStrength"":""部门亮点：\n1、大平台，机会多，集团IT支撑公司8000+亿销售收入，全球170+个国家，20+个运营中心，14个研发中心，36个联合创新中心，来了就是战士，来了就有机会成长为将军，最不缺的就是机会与战场。\n2、岗位全，拼实力，集团IT设置前端、后端、开发、算法、AI、运维、安全等等岗位，你想要的，这里统统都有！\n3、不内卷，不PUA，集团IT常年战斗在反卷反PUA的第一线，不苛求员工加量不加价的极致性价比，坚决贯彻落实多劳多得的指导方针，引导员工把精力聚焦在提高效率和自身成长上。\n4、爱分享，氛围好，集团IT经常举行各领域技术分享会，可以和全球顶尖的架构专家、互联网大牛、大数据专家、网络安全大咖等面对面交流，兵合一处将打一家，部门之内皆兄弟，把酒言欢话桑麻。\n5、肩并肩，手牵手，集团IT会给每位新员工分配1名技术导师，帮助刚入职场的新员工快速进行校园人到职场人的转身，优秀的人培养更优秀的你，让我们肩并肩，手牵手，革命路上一起走！""}","[""深圳"", ""广州""]",毕业不限,5000,2,12,30,15,华为,不需要融资,10000人以上,华为,深圳
293832,107895,Python工程师,"{""requirements"":""1. 拥有本科及以上学历，具备3-5年的Python开发经验；\n2. 熟悉 Python 网站开发框架 flask 等；\n3. 熟悉 python 数据库操作；\n4. 熟悉 Python 异步；\n5. 有 AI agent 开发经验者及有开源项目开发经验者优先；\n6. 具备团队合作精神和责任心，能够高效协作并承担责任。"",""jobStrength"":"""",""infos"":""1. 负责AI平台软件开发，通过对业务需求的深入理解，实现系统的优化与创新，提升运营效率；\n2. 担任关键项目的设计与开发工作，确保软件的稳定性与性能，利用技术手段解决复杂的业务问题；\n3. 紧跟行业技术发展趋势，探索并应用新兴技术，为业务流程的持续优化与革新提供技术支持。""}","[""广州""]",毕业不限,5000,2,28,30,12,广州黄埔星数智科技有限公司,未融资,暂无,广州黄埔星数智科技有限公司,广州市
248674,112034,Python,"{""requirements"":""职位要求：\n1、计算机、统计学、数学或相关专业，本科或以上学历；\n2、熟练掌握Python，有较扎实的Python工程能力基础；\n3、熟练常见数据结构和算法，有算法时间和内存复杂度分析能力，有海量数据处理经验；\n4、对数据有一定的敏锐度，善于从数据中发现疑点，能快速定位并处理数据问题；\n5、具备独立分析问题和解决问题能力，有良好的沟通能力、团队合作精神、积极的工作态度和较强的责任心；\n6、熟悉主流大数据框架；\n7、对云计算、大数据、人工智能技术及应用熟悉有限\n"",""jobStrength"":"""",""infos"":""我们在寻找一位Python数据开发工程师，加入集团信息安全风险治理工作\n职位描述：\n1、信息安全数据收集、验证、分析、整理工作；\n2、内部数据应用的设计、开发、维护工作；\n3、数据收集、处理工具开发及维护；\n4、项目中其他数据支持工作；\n\n""}","[""西安""]",毕业不限,0,2,9,14,12,隆基绿能科技股份有限公司,上市,1000-9999人,隆基绿能科技股份有限公司,西安市
295157,109248,python数据量化分析师（实习）,"{""requirements"":""学历要求985 、211"",""infos"":""【工作内容】\n• 多因子模型研究与回测验证\n• 市场微观结构数据分析\n• 策略组合优化与风险管理\n【专业要求】\n量化金融  人工智能   金融工程   统计学   大数据\n【核心技能】\n• 必须项：精通Python（Pandas/Numpy/Scipy）\n• 扎实的数理统计与概率论基础\n【加入我们的四大优势】\n1、导师资源\n量化总监、海外导师1v1亲自带队\n1v1 mentor全程指导成长\n每周策略研讨会+案例解析\n2、深度实战机会\n3、丰厚回报体系\n免费三餐+食宿零食饮料无限供应\n4、职业发展通道\n由量化机构的资深导师亲自指导，算法策略与风险管理。\n接触前沿的量化模型与AI驱动交易，掌握机构级实战技能。""}","[""深圳""]",2025届,5000,1,400,800,14,深圳鲸驰达科技有限公司,未融资,暂无,深圳鲸驰达科技有限公司,深圳市
14347,96187,python,"{""requirements"":""1. 本科以上学历，工作经验丰富者优先\n2. 熟悉python语言\n3. 熟悉Linux操作系统及其常用的命令\n4. 熟悉软件的开发及测试流程\n5. 具有广泛的技术事业，有很强的学习、分析和解决问题能力\n6. 喜欢钻研技术，工作积极主动，善于沟通，善于团队合作\n7. 加分项：有数据分析建模，机器学习，数据挖掘，AI相关经验"",""jobStrength"":"""",""infos"":""应聘单位：德科\n工作地点：华为研究所\n岗位：软件工程师\n1、参与公司项目开发，负责项目的设计、编码、调优、测试及Bug处理；\n2、按照项目计划，在保证质量的前提下按时完成开发任务""}","[""成都""]",毕业不限,5000,2,12,30,15,华为成都研究所,不需要融资,10000人以上,华为成都研究所,成都
10151,112661,Python,"{""requirements"":""1. 负责跨境电商平台（Amazon、eBay、Shopee等）及相关业务数据的采集与清洗，编写高效稳定的爬虫脚本。 \n2. 熟练使用Pandas等库进行数据处理与清洗，完成日常的数据统计、指标计算和分析需求。 \n3. 熟悉网络请求、反爬机制与绕过手段，能使用requests、selenium、playwright、BeautifulSoup、Scrapy等技术进行数据采集。 \n4. 根据业务需求，尝试使用PySpark等大数据框架处理大规模数据集。 \n5. 维护和优化现有数据采集项目，提升采集成功率、运行效率和稳定性。"",""jobStrength"":""自研平台，公司上万人。该岗位13-15薪\n【工作时间】9:00-12:30    14:00-18:30    双休\n【福利待遇】\n入职购买五险一金   一年一次调薪机会   一年2次员工旅游+1次员工体检"",""infos"":""1. 负责跨境电商平台（Amazon、eBay、Shopee等）及相关业务数据的采集与清洗，编写高效稳定的爬虫脚本。 \n2. 熟练使用Pandas等库进行数据处理与清洗，完成日常的数据统计、指标计算和分析需求。 \n3. 熟悉网络请求、反爬机制与绕过手段，能使用requests、selenium、playwright、BeautifulSoup、Scrapy等技术进行数据采集。 \n4. 根据业务需求，尝试使用PySpark等大数据框架处理大规模数据集。 \n5. 维护和优化现有数据采集项目，提升采集成功率、运行效率和稳定性。""}","[""深圳""]",毕业不限,0,2,13,20,13,深圳市亚声威格科技有限公司,未融资,500-999人,深圳市亚声威格科技有限公司,深圳市
10727,109591,Java/C/C++/Python软件开发/测试【14薪+六险一金】,"{""requirements"":""岗位要求\n1、熟练掌握常用数据结构。\n2、熟悉计算机组成原理、操作系统、网络等。\n3.热爱编程，基础扎实，熟悉掌握但不限于Java、C/C++、GO、Python、JS等1种或多种主流编程语言 ，精通多线程、IO、网络编程等；\n4、精通客户端与服务器通信协议，精通 XML 、 JSON 数据交换格式，精通 STL、Curl、 DuiLib 等常用的开源库；\n5.熟悉底层软件、应用软件，具备操作系统、嵌入式软件开发相关的知识；\n6.具有良好的沟通能力，有良好的团队合作精神。对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。\n"",""infos"":""岗位职责\n1：负责应用软件开发和维护工作。\n2、负责软件模块需求分析、系核心模块代码编写和单元测试，完成概要设计文档、详细设计文档。\n3、积极主动的与项目相关人员沟通交流，持续改善产品体验。\n岗位亮点\n\n工作地点：\n西安、成都、深圳、北京、苏州、东莞、杭州、南京、上海、武汉等地的研究所均可\n\n福利待遇：\n薪资10-25K/月,试用期不打折+六险一金全额缴纳 +14薪+双休+法假+加班双薪+班车+夜宵""}","[""东莞""]",2026届,5000,2,10,25,14,北京外企德科人力资源服务上海有限公司,未融资,1000-9999人,北京外企德科人力资源服务上海有限公司,上海
21147,104833,python开发工程师,"{""requirements"":""python微服务开发人员：\n1、精通常用python的web框架之一（flask，Django等），有实际>3个对应项目的开发经验。\n2、有高并发 有可用的设计以及落地经验。\n3、熟悉ElasticSearch MongoDB Redis等中间件。\n4、对基于python微服务的开发、自动化部署、自动化运维等有实际项目经验或对应模块的开发经验。\n5、有算法基础或者搜索推荐 NLP等领域背景者优先。"",""jobStrength"":""大厂，大平台，福利好"",""infos"":""负责搜索&推荐&NLP领域服务等多个python服务的开发、重构、性能调优等。""}","[""深圳""]",毕业不限,5000,2,15,30,14,华为软件技术有限公司,不需要融资,10000人以上,华为软件技术有限公司,南京
21412,105595,Python计算机视觉工程师,"{""requirements"":""本硕博均可，需为全日制学位"",""jobStrength"":"""",""infos"":""职责：\n参与视觉大模型通用万物分割，检测，多模态对齐，多模态对话MLLM等模型的预研和在工业，遥感，智慧城市等行业领域的项目落地。\n职位要求：\n1. 计算机，电子信息，软件相关专业，本科以上学历。\n2. 熟练掌握Python或者c++。\n3. 较强的自我学习能力。\n4. 熟悉深度神经网络结构并能熟练使用，熟练掌握 transformer，分割，检测，分类常见模型的架构设计及训练微调方法。\n5. 了解多模态对齐，对话，diffusion等前沿技术。""}","[""北京""]",毕业不限,5000,2,20,30,15,西安华为云计算技术有限公司,不需要融资,10000人以上,西安华为云计算技术有限公司,西安
239,61062,Python,"{""infos"":""1、从事IT相关开发工作； \n2、承担IT相关产品的架构设计、开发交付和产品化工作； \n3、负责交付特性子系统设计文档和接口, 负责相关头文件、参与代码开发和检视; \n4、分析产品可维护需求及其价值,提升产品可维护性。"",""requirements"":""1、学历本科及以上，工作年限不限； \n2、熟练掌握C/C++/python/java语言开发； \n3、熟悉一种以上脚本语言，shell、python等； \n4、掌握常用数据结构、常用算法； \n5、良好的表达能力，钻研精神，注重团队协作，主动担责。"",""jobStrength"":""平台广，项目大，待遇好，领导好。"",""topSchool"":[""厦门大学"",""湖北大学"",""合肥工业大学""]}","[""深圳""]",毕业不限,5000,2,15,40,14,华为,不需要融资,10000人以上,华为,深圳
10134,96856,Java/C++/python/测试【双休+年终奖】,"{""requirements"":""【岗位要求】\n1、计算机、软件、通信等相关专业本科及以上学历；\n2、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C/Python/JS/HTML/GO等其中一种编程语言，有良好的编程习惯；\n3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享；\n   "",""jobStrength"":""大厂平台好 管理规范 福利好 导师带教 接受转行"",""infos"":""【岗位职责】\n1、从事IT应用层软件、分布式云化软件、互联网软件等的设计开发，可以采用敏捷、Devops、开源等先进的软件设计开发模式，接触前沿的产品和软件技术\n2、完成从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品生命周期中的各个环节；\n3、创造性解决产品在实现过程中的技术难题，应用前沿技术提升产品的核心竞争力，如分布式系统、性能调优、可靠性、数据库等；\n4、有机会参与业界前沿技术研究和规划，参与开源社区运作，与全球专家一起工作、交流，构建华为在业界影响力。\n\n\n""}","[""深圳""]",毕业不限,5000,2,16,35,14,科锐国际,上市,1000-9999人,科锐国际,北京
256237,71978,python开发实习生,"{""infos"":""与算法、产品团队深度合作，落地成熟的数据生成算法技术，构建以数据为中心的算法模型开发范式。"",""requirements"":""本科以上学历，计算机科学、人工智能、计算机视觉、计算机图形学或者相关专业；\n对常见的生成模型（如GAN、Diffusion）有深入了解，熟悉其原理和应用\n具备扎实的编程基础，熟练使用python，并了解常用的深度学习框架，如tensorflow，pytorch等\n具备良好的算法和数据结构基础，能够快速理解和实现复杂算法；\n对生成式有浓厚兴趣，有相关研究或者项目经验者优先；\n能够保证至少实习3个月；""}","[""北京""]",毕业不限,6000,1,200,300,0,北京荆跃科技有限公司,未融资,暂无,北京荆跃科技有限公司,北京市
27771,111509,软件开发工程师(Java/Python/C++/C++),"{""requirements"":""1、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C/Python/JS/HTML/GO/Rust等编程语言中的一种或数种，有良好的编程习惯；\n2、具备独立工作能力和解决问题的能力，善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；\n3、对数据结构、算法有一定了解；\n\n工作地点：华为各地研究所"",""infos"":""1、负责产品/平台的软件需求分析、架构设计、代码开发、单元测试、集成测试、静态检查、本地构成、测试环境搭建、问题定位、资料开发等工作；\n2、负责相关系统/模块的代码看护及重构，持续优化提升代码质量；\n3、负责后端故障诊断和项目支持技术活动，包括产品维护、疑难问题解决、重大项目支撑等。""}","[""上海""]",2026届,0,2,0,9999999,12,华为云,不需要融资,10000人以上,华为云,南京、深圳、成都、北京、上海
157855,55123,Python软件开发工程师（主管）,"{""requirements"":""1. 本科学历及以上，计算机相关专业；\n2. 熟练掌握python开发语言；\n3. 熟练掌握常用的3-4种技术及框架（Python/Django/Vue/AngularJS/CSS/Linux/JavaScript）；\n4. 熟练掌握常用的1-2种数据库技术(MySQL/Redis/SQLServer/Oracle)；\n5. 熟悉 python web开发测试框架(比如Django/Flask),有实际项目经验者优先；\n6. 有较强的学习，沟通和团队协作能力；\n7. 5年及以上开发工作经验；\n8. 1年及以上团队相关经验，有全局思维。"",""jobStrength"":"""",""infos"":""1、负责生产系统相关的软件需求分析、设计、开发、测试并上线；\n2、完成相关设计和开发文档；\n3、负责公司各种业务系统开发，对代码质量负责；\n4、根据需要，对部分上线软件系统提供技术支持；\n5、能攻关并解决关键技术难题。""}","[""苏州""]",毕业不限,5000,2,0,9999999,12,苏州赛业生物科技,B轮,100-499人,苏州赛业生物科技,广州市，苏州市，廊坊市
161146,57799,Python开发工程师,"{""requirements"":""【任职要求】\n\n1.热爱coding，愿意主动花时间钻研技术，不断提升自己和系统；\n\n2.良好的编程习惯，高效的沟通能力和快速学习能力；\n\n3.两年以上的python开发经验；\n\n4.本科及以上学历，计算机、软件、数学、统计等理工科专业背景；\n\n \n\n【加分项】\n\n1. 熟悉金融交易类业务、技术架构，有相关工作经验；\n\n2. 具备大型系统的开发经验\n\n3.具备python代码性能优化经验；\n\n4.熟悉vnpy、功夫等量化交易系统框架"",""jobStrength"":"""",""infos"":""1.为量化系统风控系统和自动盯盘平台的设计、开发、测试、优化等提供软件解决方案；\n\n2.开发交易系统有关的软件以及相关的辅助工具；\n\n3.负责Python有关开发规范的建立和有关交流培训。""}","[""上海""]",毕业不限,5000,2,25,50,15,深圳试玉信息科技,未融资,20-99人,深圳试玉信息科技,深圳市
10727,110804,Python开发工程师,"{""requirements"":""软件开发岗位要求：\n1. 熟悉Linux相关知识，掌握C/C++、Java、Python其中一门编程语言，有良好的编程习惯；\n2. 对基本数据结构和算法有一定了解\n3、1年以上开发经验，能够独立进行开发工作，有较强的逻辑思维能力，有上进心、责任心、对技术热衷，肯学习和钻研。\n4、具有良好的团队精神、责任感强，具有良好的沟通能力及技巧；\n5、熟悉常用的Linux命令，会部署安装环境最佳"",""jobStrength"":"""",""infos"":""软件开发岗位职责：\n1、参与从需求到软件产品定义、架构设计、开发实现、上线运维等产品生命周期的各环节；\n2、负责子系统、模块化设计、分析，以及核心代码编写，能够与团队完成高质量交付的相应职责。\n3、解决产品实现过程中的难题，从系统设计及性能调优等方面，提升产品的核心竞争力。""}","[""杭州""]",毕业不限,5000,2,15,30,14,北京外企德科人力资源服务上海有限公司,未融资,1000-9999人,北京外企德科人力资源服务上海有限公司,上海
21147,104833,python开发工程师,"{""requirements"":""python微服务开发人员：\n1、精通常用python的web框架之一（flask，Django等），有实际>3个对应项目的开发经验。\n2、有高并发 有可用的设计以及落地经验。\n3、熟悉ElasticSearch MongoDB Redis等中间件。\n4、对基于python微服务的开发、自动化部署、自动化运维等有实际项目经验或对应模块的开发经验。\n5、有算法基础或者搜索推荐 NLP等领域背景者优先。"",""jobStrength"":""大厂，大平台，福利好"",""infos"":""负责搜索&推荐&NLP领域服务等多个python服务的开发、重构、性能调优等。""}","[""南京""]",毕业不限,5000,2,15,30,14,华为软件技术有限公司,不需要融资,10000人以上,华为软件技术有限公司,南京
21412,105595,Python计算机视觉工程师,"{""requirements"":""本硕博均可，需为全日制学位"",""jobStrength"":"""",""infos"":""职责：\n参与视觉大模型通用万物分割，检测，多模态对齐，多模态对话MLLM等模型的预研和在工业，遥感，智慧城市等行业领域的项目落地。\n职位要求：\n1. 计算机，电子信息，软件相关专业，本科以上学历。\n2. 熟练掌握Python或者c++。\n3. 较强的自我学习能力。\n4. 熟悉深度神经网络结构并能熟练使用，熟练掌握 transformer，分割，检测，分类常见模型的架构设计及训练微调方法。\n5. 了解多模态对齐，对话，diffusion等前沿技术。""}","[""西安""]",毕业不限,5000,2,20,30,15,西安华为云计算技术有限公司,不需要融资,10000人以上,西安华为云计算技术有限公司,西安
